TSNE Element 1,TSNE Element 2,TSNE Element 3,stimulus,restimulus
11.475998,-1.1404879,-17.755066,1,1
7.1885138,-0.48420253,-17.091982,1,1
5.3300805,-1.6457506,-18.306168,1,1
5.303076,-2.3074574,-18.414646,1,1
5.3888955,-4.1252403,-18.502829,1,1
10.269404,-3.5906935,-18.057957,1,1
14.38276,-1.3352982,-18.088556,1,1
22.904905,-1.9419037,-11.026157,1,1
26.573746,-1.5825984,-8.432072,1,1
26.19568,-1.4381683,-8.130578,1,1
26.441618,-1.4617004,-8.4569845,1,1
26.96213,-1.6056684,-8.711005,1,1
28.184994,-1.9454081,-8.496106,1,1
28.392473,-2.0067966,-8.545503,1,1
28.117706,-1.8635844,-8.145868,1,1
27.468697,-1.7436128,-7.295899,1,1
26.806404,-1.6823307,-6.9537315,1,1
29.614382,-3.4635932,-9.3391905,1,1
33.93243,-6.7270813,-11.569591,1,1
34.26547,-7.078668,-11.465931,1,1
34.41614,-8.18002,-10.256475,1,1
34.366753,-9.177678,-8.092778,1,1
34.285168,-9.362753,-7.913116,1,1
35.90674,-10.952673,-10.912754,1,1
35.921837,-11.002745,-11.054462,1,1
35.885254,-10.949469,-11.058574,1,1
34.466465,-8.657177,-10.483237,1,1
33.39501,-5.278763,-11.419958,1,1
29.745747,-3.5699558,-9.458314,1,1
32.20749,-4.645014,-5.984924,1,1
32.378517,-4.8511076,-5.5391984,1,1
32.37943,-4.927743,-5.436381,1,1
32.351433,-4.8810062,-5.49697,1,1
32.210457,-4.6799464,-5.724222,1,1
29.492002,-3.2401319,-8.744816,1,1
28.127007,-2.393158,-8.191032,1,1
27.696737,-2.0643935,-7.5194383,1,1
30.087086,-1.3347117,-2.0130522,1,1
-4.361405,-19.733566,-15.339083,0,0
-6.5854826,-19.82615,-16.58746,0,0
-9.926937,-20.02374,-17.098125,0,0
-14.011545,-20.67719,-17.140316,0,0
-16.824404,-20.998278,-10.128503,0,0
-17.18762,-24.172157,-14.405377,0,0
-11.978441,-17.796219,-7.8815928,0,0
-10.534479,-16.03919,-7.6327553,0,0
-10.128657,-15.1431,-8.60142,0,0
-11.94719,-15.1404085,-9.9589205,0,0
-10.924218,-18.405783,-12.923711,0,0
-9.692182,-19.476948,-17.450737,0,0
-5.397954,-18.41575,-17.532745,0,0
-3.5067513,-12.542651,-13.068787,0,0
-3.660787,-12.625,-13.008736,0,0
-2.9393857,-16.51822,-19.552277,0,0
-6.3264103,-16.410578,-19.38601,0,0
-38.382202,7.2003355,-6.949485,0,0
-6.7718697,-19.824041,-16.644413,0,0
-6.368581,-20.111557,-16.168919,0,0
-6.7716765,-19.824259,-16.644444,0,0
-9.251931,-19.403746,-17.384415,0,0
-13.460534,-20.686281,-17.135017,0,0
-14.741219,-21.407297,-13.360685,0,0
-13.479288,-21.007317,-13.613036,0,0
-14.84938,-22.22264,-12.669989,0,0
-15.206218,-22.698793,-12.530284,0,0
-18.699766,-22.345942,-12.99087,0,0
-22.512514,-25.33285,-15.164717,0,0
-24.88888,-26.786318,-15.56671,0,0
-21.20301,-24.017704,-15.492422,0,0
-15.98095,-23.148346,-15.4122715,0,0
-14.663335,-19.106312,-16.541563,0,0
-14.496365,-20.61968,-17.152672,0,0
-18.584116,-19.045168,-18.10704,0,0
-17.404669,-14.182135,-13.86629,0,0
-16.549757,-12.922384,-12.009973,0,0
-15.845869,-13.113414,-12.376113,0,0
-16.839409,-14.125253,-14.061728,0,0
-16.454834,-17.225006,-18.363338,0,0
-8.134054,-10.159803,-18.50647,0,0
1.9205898,-7.4517007,-21.0487,0,0
4.013096,-7.502384,-20.275904,0,0
3.5996623,-7.758631,-19.87983,0,0
0.82304287,-10.695853,-19.59548,0,0
-1.5617087,-11.823317,-20.080992,0,0
-4.2254386,-12.844963,-20.39578,0,0
-6.515696,-12.483752,-20.107853,0,0
-10.786947,-13.644423,-19.086092,0,0
-15.788037,-16.604424,-18.49163,0,0
-17.033655,-19.378195,-17.733631,0,0
-13.066134,-15.607643,-18.756075,0,0
-10.261979,-10.178645,-17.815285,0,0
-10.417779,-10.056653,-17.823303,0,0
-12.210886,-11.257495,-18.028555,0,0
-14.99766,-11.783189,-19.915968,0,0
-15.501332,-11.836695,-19.746313,0,0
-10.501227,-11.354867,-19.979933,0,0
-8.548324,-12.407549,-19.586096,0,0
-9.129582,-15.455756,-19.01921,0,0
-12.153986,-19.93983,-17.586094,0,0
-14.353637,-23.183388,-14.920517,0,0
-17.53558,-25.121416,-13.115034,0,0
-19.935865,-18.651009,-18.629406,0,0
-10.772772,-10.096776,-17.7646,0,0
-13.813938,-5.4773207,-19.318895,0,0
-11.962781,-9.23932,-19.072268,0,0
-14.732401,-11.272822,-20.08322,0,0
-17.958014,-13.623468,-19.767378,0,0
-20.446459,-13.558504,-21.883104,0,0
-20.038588,-10.633562,-24.751476,0,0
-20.982544,-9.638126,-26.311903,0,0
-22.744482,-11.383994,-26.241293,0,0
-19.586412,-12.250772,-22.343733,0,0
-20.190237,-13.6368685,-21.474823,0,0
-21.881218,-15.6625185,-22.040678,0,0
-25.107069,-17.562702,-22.241854,0,0
-27.737925,-16.055368,-24.649128,0,0
-24.973886,-13.142157,-25.893454,0,0
-24.213923,-11.853268,-26.51556,0,0
-21.654919,-12.858398,-24.27132,0,0
-19.097603,-12.751188,-21.28522,0,0
-17.666668,-13.769438,-19.520744,0,0
-17.968555,-13.657985,-19.708239,0,0
-21.196545,-14.712692,-21.930355,0,0
-24.199211,-16.518156,-22.872053,0,0
-32.369434,-19.072876,-21.125944,0,0
-28.901087,-22.977264,-19.72187,0,0
-24.42143,-20.76976,-18.58077,0,0
-40.572525,6.036223,-5.935732,0,0
-11.99584,-20.747868,-16.963636,0,0
-11.352556,-20.670053,-16.85653,0,0
-12.799923,-19.047749,-15.274894,0,0
-15.268097,-18.73834,-16.637402,0,0
-12.631415,-19.900133,-17.630184,0,0
-12.162546,-17.989899,-18.361723,0,0
-12.086315,-17.21623,-18.532003,0,0
-12.428197,-17.110281,-18.537464,0,0
-15.202809,-18.903673,-16.577576,0,0
-18.570126,-20.535948,-15.571954,0,0
-16.894926,-24.761911,-13.311368,0,0
-16.971004,-26.580923,-11.414384,0,0
-18.127424,-25.409485,-13.038604,0,0
-14.197985,-18.724411,-17.924585,0,0
-10.664667,-16.94535,-18.652145,0,0
-11.518627,-16.192293,-18.692146,0,0
-12.39257,-16.547932,-18.625967,0,0
-15.572547,-15.427445,-18.72848,0,0
-19.760155,-17.642204,-18.99987,0,0
-22.940926,-22.331072,-17.266937,0,0
-24.370611,-20.559433,-12.434313,0,0
-17.92403,-16.248232,-9.855667,0,0
-18.419647,-15.302712,-7.8871937,0,0
-20.716108,-12.637297,-10.8022995,0,0
-21.654886,-12.858432,-24.271431,0,0
-27.73782,-16.05519,-24.649197,0,0
-44.3191,5.887249,-6.020005,0,0
-49.24393,-3.4090843,-2.6333852,0,0
23.54677,-7.904985,35.032185,0,0
-39.728706,-13.425989,-20.297783,0,0
-36.21673,-11.041941,-23.567633,0,0
-44.688976,-16.87138,-15.787952,0,0
23.546724,-7.9043345,35.032253,0,0
-25.505188,4.717639,23.762781,0,0
35.59162,7.242172,-15.148636,0,0
-42.908504,-7.65965,3.2774932,0,0
-24.164679,-17.934801,-21.374386,0,0
-21.88122,-15.6625185,-22.04068,0,0
-22.024431,-17.297403,-20.689528,0,0
-24.164684,-17.934734,-21.374268,0,0
-27.737669,-16.055626,-24.64919,0,0
-25.194061,-12.826737,-26.176535,0,0
-28.110426,-11.986726,-27.050558,0,0
-38.629143,-14.556393,-20.727613,0,0
-49.243916,-3.4090111,-2.6333845,0,0
-38.20413,-25.96143,-12.922926,0,0
-33.753407,-27.856499,-14.865247,0,0
-36.194824,-27.20963,-14.042531,0,0
-30.032917,-12.120759,-17.453583,0,0
-29.18085,-14.40673,-24.163542,0,0
-35.03851,-17.773521,-21.288704,0,0
-38.204277,-25.961435,-12.922951,0,0
-38.181904,-11.838087,-1.3178242,0,0
-42.80836,-7.552794,4.1090727,0,0
-39.198338,5.5589423,15.022023,0,0
-29.450214,-18.554478,-9.890553,0,0
-22.875624,-18.716787,-7.9864407,0,0
-25.754848,-20.913197,-11.732025,0,0
-23.089502,-25.66446,-15.271399,0,0
-20.024221,-31.873688,-11.589617,0,0
-42.45076,4.627539,-3.3899271,0,0
-32.903553,-24.049849,10.73979,0,0
-31.984251,-23.602531,14.236046,0,0
-29.410765,-22.614923,17.593016,0,0
-26.189144,-24.55607,15.7735815,0,0
-26.189167,-24.556072,15.773584,0,0
-15.272572,-30.172075,-5.1623,0,0
-17.964111,-33.73864,-10.311354,0,0
-24.112537,-31.280617,-11.07072,0,0
-29.345451,-9.773591,-16.367128,0,0
-30.032917,-12.120759,-17.453583,0,0
-38.48179,-16.535421,-11.029852,0,0
-38.181927,-11.838078,-1.3176593,0,0
-25.504276,5.0550613,23.951426,0,0
-33.48224,-6.3761945,-7.6285605,0,0
-33.77192,-5.1430845,-6.657574,0,0
29.157867,20.20505,-21.633823,0,0
27.624123,-21.19846,23.014277,0,0
-11.849749,8.065907,34.807484,0,0
28.78224,24.660723,-4.0147743,0,0
-25.183826,-15.713054,25.234253,0,0
-23.938519,-21.342781,21.999882,0,0
-25.781488,-22.61979,20.481878,0,0
-24.03005,-21.420107,21.970037,0,0
-28.319035,-24.870531,22.3821,0,0
-32.42529,-3.1693103,-6.7761464,0,0
-30.303,-7.1480613,-10.111649,0,0
-29.729118,-8.84456,-14.026868,0,0
-30.431437,-8.984522,-14.860248,0,0
-33.083813,-10.090935,-13.792732,0,0
-35.986626,-32.610764,-8.328806,0,0
-27.701319,-24.514862,-16.19217,0,0
-25.52794,-24.56131,-16.262962,0,0
-24.42317,-29.63892,-13.562829,0,0
-27.70136,-24.514927,-16.192156,0,0
-30.418642,-23.033152,-20.372375,0,0
-33.312225,-21.292826,-14.831686,0,0
-34.702843,-32.640022,-9.414867,0,0
-40.073048,-14.418258,-8.95119,0,0
-41.760483,-12.159233,-8.138311,0,0
-34.56909,-8.96271,-16.180964,0,0
-34.67137,-8.730536,-11.912357,0,0
-33.1075,-9.473853,-11.559857,0,0
-28.735853,-8.989745,-13.989727,0,0
-24.324501,-31.070538,-11.121672,0,0
-23.209557,-32.700817,-13.299869,0,0
-27.448025,-27.387657,-15.579742,0,0
-28.688969,-24.341167,-16.016043,0,0
-29.617205,-31.950748,-12.135733,0,0
-32.199875,-10.160452,-11.966018,0,0
29.821932,8.234368,-24.64324,0,0
35.746273,7.112403,-15.369249,0,0
-25.505188,4.717639,23.762781,0,0
-34.678467,-2.7440968,4.0449767,0,0
-32.51089,-1.6420143,19.881857,0,0
29.177855,20.028326,-21.42583,0,0
-34.19762,-4.1647034,-6.220968,0,0
35.59162,7.242172,-15.148636,0,0
-4.1415973,42.198853,-17.750122,0,0
-44.688976,-16.871534,-15.787952,0,0
-43.659393,-10.980675,-9.846157,0,0
-49.24397,-3.4090848,-2.6333852,0,0
24.320023,-7.750608,35.18797,0,0
-32.94734,30.91906,18.892075,0,0
-34.794216,-8.9562645,-15.11151,0,0
-43.748856,-21.855894,-9.606111,0,0
-42.688667,-7.337101,3.2022645,0,0
22.085108,1.041704,32.18649,0,0
-18.52384,-27.986263,25.804188,0,0
-18.52384,-27.986263,25.804188,0,0
-42.12732,0.31042913,7.988459,0,0
-42.908348,-10.559032,-18.928215,0,0
-39.52729,-7.689544,-23.988571,0,0
-37.045322,-10.102362,-23.746643,0,0
-39.525684,-7.688052,-23.991077,0,0
-44.76733,-3.6993983,-10.678029,0,0
-13.873019,-11.895785,38.903576,0,0
43.674194,11.091717,14.961071,0,0
-35.98655,-32.610752,-8.3288355,0,0
-36.430992,-16.714169,-21.218513,0,0
-32.70116,-14.966971,-22.573359,0,0
-31.436947,-11.893886,-27.123503,0,0
-34.66319,-12.9599,-23.174088,0,0
-41.183304,-23.741116,-11.125121,0,0
-34.794216,-8.9562645,-15.11151,0,0
-45.034077,-12.554545,-2.118962,0,0
-15.978617,-18.75436,-35.834934,0,0
-13.513416,-11.994413,38.703953,0,0
-13.873019,-11.895785,38.903576,0,0
22.213545,0.25808793,32.355312,0,0
-45.665485,5.3647423,-3.2752545,0,0
24.320023,-7.750608,35.18797,0,0
-42.12732,0.31042913,7.988459,0,0
-42.908363,-10.559032,-18.92822,0,0
-39.52729,-7.689544,-23.988571,0,0
-37.045242,-10.102264,-23.746782,0,0
-38.629448,-14.556492,-20.727535,0,0
-40.032135,-20.077621,-19.09036,0,0
-33.67983,-23.304996,-20.92957,0,0
-42.73663,5.6412497,-6.140944,0,0
-28.582159,-27.567795,-15.535361,0,0
-23.102655,-37.197357,-9.214528,0,0
-17.770275,-41.425434,-12.013575,0,0
32.663845,7.7401824,-26.82322,0,0
25.890657,6.6680694,-27.498455,0,0
25.890656,6.6680694,-27.498377,0,0
25.890657,6.6680694,-27.498455,0,0
-42.270023,2.27148,-22.245235,0,0
35.325695,7.120958,-25.904188,0,0
-29.66158,-11.815644,-15.812408,0,0
-28.00446,-8.342986,-18.82948,0,0
-28.79149,-7.8310614,-18.685602,0,0
-39.62561,-24.941538,-12.082136,0,0
-18.52384,-27.986263,25.804188,0,0
29.15577,20.166641,-21.539164,0,0
-28.931202,18.055769,23.440147,0,0
-28.931206,18.055769,23.440147,0,0
-32.51089,-1.6420143,19.881857,0,0
35.746273,7.112403,-15.369249,0,0
22.092304,1.0469242,32.161022,0,0
-18.916683,-28.231165,26.243893,0,0
-34.94424,-8.58484,-16.06839,0,0
-30.225061,-6.74034,-19.013378,0,0
-31.969032,-6.530628,-19.564764,0,0
-45.55984,6.221268,-5.9344907,0,0
24.320023,-7.750608,35.18797,0,0
-43.748867,-21.855885,-9.6061125,0,0
-38.629322,-14.556405,-20.72731,0,0
-34.82815,-7.730924,-23.81957,0,0
-29.817078,-14.658575,-26.376326,0,0
-31.883997,-15.714801,-22.322962,0,0
-38.204258,-25.961355,-12.922916,0,0
-33.961765,-24.423536,-2.5620701,0,0
29.82194,8.234516,-24.643213,0,0
-28.669924,-7.8903346,-18.920128,0,0
-25.532948,-6.897213,-19.136951,0,0
-28.258492,-7.2375417,-18.876448,0,0
-31.231222,-8.318458,-16.9387,0,0
-45.0341,-12.554533,-2.1189613,0,0
-18.916683,-28.231165,26.243893,0,0
22.092436,1.0472788,32.15969,0,0
-31.073961,-8.522365,-16.146606,0,0
-28.791616,-7.8312163,-18.685196,0,0
-30.18223,-8.727471,-18.449244,0,0
-31.482948,-10.7577915,-19.019419,0,0
-35.970417,-23.162361,-20.954765,0,0
-35.986538,-32.610706,-8.328839,0,0
36.51547,3.0504153,-25.567226,0,0
29.821938,8.234518,-24.643215,0,0
-42.761906,0.67296106,-18.016407,0,0
-36.051643,-13.895299,24.851051,0,0
27.938797,-21.741179,23.259665,0,0
-18.68417,-36.298832,14.880558,0,0
-32.51089,-1.6420143,19.881857,0,0
-33.771915,-5.143071,-6.65758,0,0
-18.48352,-36.983612,14.950241,0,0
-42.713505,5.456642,2.147368,0,0
-18.904621,-37.04353,14.611935,0,0
-32.603714,-7.110953,23.703936,0,0
-42.635033,-7.4643755,6.0770097,0,0
35.466515,-1.8896195,-31.67982,0,0
43.674183,11.091714,14.961063,0,0
-43.748856,-21.855894,-9.606111,0,0
-31.853634,-9.5472355,-26.927021,0,0
-32.760166,-7.158711,-26.419054,0,0
-41.234486,-9.287047,-21.28279,0,0
-44.688915,-16.871487,-15.788015,0,0
-34.56907,-8.9627,-16.180437,0,0
-30.696619,-8.849621,-16.914011,0,0
-30.540062,-11.550247,-15.699773,0,0
12.501459,6.9844565,-21.42757,1,1
20.42852,-17.484558,-20.716263,1,1
20.396,-17.43347,-20.635813,1,1
20.3917,-17.438038,-20.599329,1,1
20.411472,-17.479555,-20.607235,1,1
20.431087,-17.507982,-20.618198,1,1
37.86759,-4.7900953,-1.3892953,1,1
37.667404,-4.7411532,-1.331852,1,1
37.520107,-4.687433,-1.2710203,1,1
37.50964,-4.686093,-1.2589232,1,1
37.535347,-4.6923113,-1.2542409,1,1
37.557312,-4.678202,-1.2317978,1,1
37.550205,-4.681578,-1.2392069,1,1
37.540462,-4.683026,-1.2460177,1,1
37.507683,-4.6704397,-1.2319686,1,1
37.53715,-4.6588416,-1.1988143,1,1
37.56303,-4.6678247,-1.2183056,1,1
37.554485,-4.673951,-1.2292379,1,1
37.52034,-4.673937,-1.2385876,1,1
37.469437,-4.6887674,-1.2569311,1,1
37.450558,-4.6998796,-1.2674804,1,1
37.572132,-4.705325,-1.2390269,1,1
22.346087,-20.08102,-17.612873,1,1
22.3095,-20.064646,-17.72922,1,1
22.271757,-19.974932,-17.798073,1,1
22.209883,-19.808296,-17.7388,1,1
22.153141,-19.621859,-17.610273,1,1
22.132788,-19.546103,-17.543013,1,1
22.111917,-19.525396,-17.449146,1,1
22.091562,-19.472794,-17.44059,1,1
22.107574,-19.452686,-17.496872,1,1
22.212362,-19.828026,-17.495487,1,1
22.272375,-19.996668,-17.575516,1,1
22.32089,-20.10092,-17.729784,1,1
27.23022,-25.31713,10.780449,1,1
27.178709,-25.292305,10.863212,1,1
27.221992,-25.197979,11.030845,1,1
27.937477,-24.199244,12.522483,1,1
28.085384,-24.140312,12.59034,1,1
28.06057,-24.156626,12.573822,1,1
27.985794,-24.185667,12.547097,1,1
27.924421,-24.216654,12.514715,1,1
27.867952,-24.250067,12.484745,1,1
27.994028,-24.188082,12.550105,1,1
28.34484,-24.025574,12.710961,1,1
28.504519,-23.947618,12.783912,1,1
28.561043,-23.916906,12.809269,1,1
28.519289,-23.93128,12.793432,1,1
28.33682,-24.010967,12.720027,1,1
27.955667,-24.167011,12.567772,1,1
27.442242,-24.334648,12.407196,1,1
27.196602,-24.427223,12.329923,1,1
27.160753,-24.411516,12.350644,1,1
27.149485,-24.400597,12.359248,1,1
27.155577,-24.397524,12.359001,1,1
27.15535,-24.407076,12.347366,1,1
26.964773,-24.479383,12.294315,1,1
26.786188,-24.570091,12.239428,1,1
26.738087,-24.59589,12.228725,1,1
26.657167,-24.68127,12.15933,1,1
26.293278,-24.952885,11.9328575,1,1
25.983582,-25.095476,11.933046,1,1
25.538824,-25.091043,12.4402275,1,1
12.491557,-34.768784,-17.590694,1,1
12.267722,-34.86593,-17.765652,1,1
12.315831,-34.693848,-17.698849,1,1
12.5309925,-34.439144,-17.502718,1,1
12.678704,-34.1183,-17.308378,1,1
12.835556,-33.849995,-17.098518,1,1
12.634685,-33.990273,-17.341679,1,1
11.344666,-34.568085,-18.65894,1,1
11.197327,-34.811092,-18.849142,1,1
11.111549,-34.890488,-18.909405,1,1
11.157513,-34.863285,-18.871376,1,1
11.231455,-34.794098,-18.786842,1,1
11.300311,-34.68928,-18.714684,1,1
11.333818,-34.763317,-18.724201,1,1
11.004584,-34.951294,-19.01906,1,1
5.122264,-29.125364,-24.786612,1,1
5.118384,-29.130169,-24.852646,1,1
5.0865164,-29.173733,-24.823696,1,1
5.0566945,-29.220583,-24.749485,1,1
5.0288095,-29.26332,-24.705828,1,1
5.0026913,-29.303652,-24.74987,1,1
4.993597,-29.32031,-24.785107,1,1
4.9804964,-29.339209,-24.777613,1,1
4.949582,-29.38781,-24.845957,1,1
4.927528,-29.412548,-24.800955,1,1
4.8566194,-29.525871,-24.837511,1,1
4.788658,-29.728603,-25.311752,1,1
4.7721686,-29.77478,-25.436813,1,1
4.7320237,-29.822027,-25.450132,1,1
4.7543693,-29.783087,-25.395464,1,1
4.7811923,-29.745415,-25.411367,1,1
4.793537,-29.728357,-25.451694,1,1
4.795378,-29.70752,-25.30986,1,1
4.723733,-29.756668,-24.996813,1,1
4.5631695,-29.941628,-24.749989,1,1
4.4311075,-30.083885,-24.669655,1,1
4.6224923,-29.98005,-25.593782,1,1
4.263696,-29.81188,-28.34433,1,1
4.270438,-29.80582,-28.401703,1,1
4.251424,-29.813715,-28.434553,1,1
4.2362847,-29.83235,-28.397865,1,1
4.1750803,-29.876728,-28.292776,1,1
3.9174874,-29.791065,-28.392616,1,1
3.0595698,-29.570362,-29.23882,1,1
2.678967,-29.509092,-29.506783,1,1
2.6728246,-29.519814,-29.498344,1,1
2.5328455,-29.512346,-29.557436,1,1
2.0703373,-29.49606,-29.70495,1,1
1.6377953,-29.455341,-29.838524,1,1
1.2297409,-29.300718,-30.0957,1,1
0.69836885,-29.179617,-30.39818,1,1
-1.3039926,-28.913727,-31.297304,1,1
-1.5359323,-28.94403,-31.399763,1,1
-1.6131735,-28.88617,-31.259403,1,1
-1.7013469,-28.839087,-31.14263,1,1
-1.9357303,-28.767178,-31.062874,1,1
-2.037216,-28.762869,-31.253267,1,1
-2.074152,-28.747002,-31.245506,1,1
-2.1078095,-28.72293,-31.007383,1,1
-2.234577,-28.68356,-31.225908,1,1
-3.1520183,-28.421694,-32.351837,1,1
-3.235804,-28.420385,-32.5189,1,1
-3.2377298,-28.42998,-32.546043,1,1
-3.347299,-28.326075,-32.43659,1,1
-4.2259307,-27.557106,-31.8643,1,1
-4.50931,-27.315042,-31.697577,1,1
-4.5801435,-27.239058,-31.71914,1,1
-4.6213307,-27.189295,-31.762669,1,1
-4.704644,-27.090406,-31.815546,1,1
-4.9296813,-26.816368,-31.991632,1,1
-5.230887,-26.494705,-32.263557,1,1
-5.504707,-26.26666,-32.550545,1,1
-5.9164963,-26.141714,-33.089355,1,1
-6.2834725,-26.059433,-33.58323,1,1
-6.521739,-26.007843,-33.906548,1,1
-6.5751624,-26.017033,-33.9916,1,1
-6.5829844,-26.010796,-33.99963,1,1
-6.5880175,-26.046007,-34.02829,1,1
-6.5874386,-26.069212,-34.042274,1,1
-6.5825047,-26.06108,-34.029766,1,1
-6.5739517,-26.068743,-34.02207,1,1
-6.5620747,-26.051695,-33.993366,1,1
-6.5518928,-25.993631,-33.943188,1,1
-6.574682,-25.979212,-33.967945,1,1
-6.5809965,-25.9743,-33.97406,1,1
-6.589064,-25.963375,-33.97917,1,1
-6.5934744,-25.945911,-33.97449,1,1
-6.585266,-25.884844,-33.924557,1,1
-6.585386,-25.85703,-33.90787,1,1
-6.573348,-25.753305,-33.824726,1,1
-6.5479774,-25.582129,-33.67923,1,1
-6.541369,-25.444254,-33.582134,1,1
-6.554029,-25.582083,-33.687195,1,1
-6.5426664,-25.682383,-33.735844,1,1
-6.517877,-25.688326,-33.706055,1,1
-6.4891715,-25.593931,-33.610806,1,1
-6.4659843,-25.473167,-33.5047,1,1
-6.3951545,-25.29846,-33.30187,1,1
-6.3483953,-25.214933,-33.188248,1,1
-6.317936,-25.128523,-33.095814,1,1
-6.435805,-24.966942,-33.138706,1,1
-6.5899363,-24.722965,-33.163322,1,1
-6.731068,-24.336466,-33.072895,1,1
-6.753668,-24.226267,-33.025013,1,1
-6.7470555,-24.077307,-32.91266,1,1
-6.707694,-23.90789,-32.74537,1,1
-6.7139673,-23.815943,-32.68021,1,1
-6.7403626,-23.753025,-32.65353,1,1
-6.7998996,-23.791594,-32.75704,1,1
-6.8241744,-23.807133,-32.80071,1,1
-6.8220816,-23.78258,-32.775604,1,1
-6.816186,-23.840902,-32.818287,1,1
-6.800986,-23.855244,-32.810883,1,1
-6.786937,-23.882538,-32.812504,1,1
-6.744519,-23.82056,-32.708717,1,1
-6.6116066,-23.627846,-32.37605,1,1
-6.454459,-23.417456,-31.9979,1,1
-6.4892926,-23.276148,-31.855963,1,1
-6.576871,-23.257883,-31.915148,1,1
-6.677979,-23.3271,-32.104706,1,1
-6.70461,-23.273846,-32.06279,1,1
-6.737467,-23.17173,-31.957796,1,1
-6.765516,-23.001894,-31.69826,1,1
-6.880211,-22.663462,-31.171946,1,1
-7.0121565,-22.394058,-30.783121,1,1
-7.0848775,-22.285147,-30.62726,1,1
-7.1215196,-22.238018,-30.554012,1,1
-7.131117,-22.234299,-30.551777,1,1
-7.1572194,-22.20963,-30.505064,1,1
-7.177795,-22.19112,-30.466272,1,1
-7.201271,-22.172123,-30.416414,1,1
-7.161498,-22.20769,-30.50361,1,1
-7.1514072,-22.215899,-30.526337,1,1
-7.187043,-22.175358,-30.44591,1,1
-7.2233753,-22.145992,-30.365685,1,1
-7.250264,-22.12889,-30.308615,1,1
-7.2699647,-22.117365,-30.26943,1,1
-7.3061037,-22.099527,-30.189146,1,1
-7.310775,-22.099415,-30.175983,1,1
-7.329121,-22.086452,-30.132097,1,1
-7.375665,-22.066832,-30.03128,1,1
-7.4337525,-22.051006,-29.907423,1,1
-7.4630027,-22.04393,-29.847076,1,1
-7.4582863,-22.04566,-29.860954,1,1
-7.532911,-22.028154,-29.696869,1,1
-7.666367,-22.005642,-29.393862,1,1
-7.713326,-21.996454,-29.28752,1,1
-7.7564526,-21.99253,-29.186516,1,1
-7.8024163,-21.991339,-29.073936,1,1
-7.808188,-21.992384,-29.059072,1,1
-7.8265758,-21.996553,-29.007555,1,1
-7.8781557,-22.010277,-28.867552,1,1
-7.902286,-22.012987,-28.811804,1,1
-7.9119315,-22.014423,-28.787924,1,1
-7.881849,-22.015196,-28.85401,1,1
-7.864193,-22.01875,-28.892319,1,1
-7.903863,-22.029427,-28.782753,1,1
-7.953365,-22.050499,-28.635881,1,1
-8.016209,-22.085371,-28.444578,1,1
-8.041508,-22.102383,-28.361275,1,1
-8.08222,-22.135923,-28.227497,1,1
-8.13867,-22.192928,-28.051888,1,1
-8.188776,-22.254694,-27.897465,1,1
-8.202795,-22.26462,-27.870176,1,1
-8.113735,-22.168375,-28.11053,1,1
-8.087658,-22.148373,-28.157162,1,1
-8.065006,-22.13164,-28.202644,1,1
-8.070905,-22.138487,-28.175945,1,1
